894.046431, 180.163751
875.316434, 191.699075
856.419187, 203.371060
837.577325, 214.996007
819.001790, 226.547946
800.400810, 237.969388
781.820410, 249.736011
763.250823, 261.094021
904.735008, 198.965976
886.048605, 210.414269
867.235149, 222.036152
848.460794, 233.625673
829.799177, 245.134465
811.316390, 256.564757
792.697220, 268.127177
774.177176, 279.670638
915.710526, 217.602556
896.789135, 229.209095
878.020661, 240.646625
859.425230, 252.154470
840.626450, 263.653273
822.114456, 275.140979
803.494111, 286.624535
785.058818, 298.000993
926.365889, 236.282338
907.663285, 247.773308
888.739230, 259.295250
870.182002, 270.709500
851.538096, 282.224168
832.994086, 293.576039
814.507962, 305.012098
795.973665, 316.339671
937.067598, 254.890816
918.385193, 266.342472
899.637377, 277.786421
880.872735, 289.205704
862.464744, 300.510662
843.714383, 312.083380
825.395963, 323.298024
806.689924, 334.768576
947.634214, 273.509607
928.932193, 284.957004
910.393263, 296.289450
891.714950, 307.678941
873.029285, 319.141905
854.431387, 330.416893
835.978081, 341.737431
817.496519, 353.023163
958.418263, 292.015321
939.551086, 303.434096
920.941620, 314.816139
902.362132, 326.124868
883.715494, 337.533799
865.186479, 348.773994
846.613233, 360.045622
828.374350, 371.212320
969.023593, 310.501109
950.293524, 321.859491
931.579039, 333.190146
913.109914, 344.512001
894.441548, 355.699024
875.917843, 366.947800
857.519383, 378.278843
839.046241, 389.331690
979.685560, 328.887547
960.875760, 340.196340
942.312785, 351.530863
923.638088, 362.838273
905.241065, 373.991564
886.579537, 385.248788
868.199530, 396.324587
849.525555, 407.663568
