906.562531, 192.219209
887.254392, 202.713634
867.996635, 213.189161
848.585466, 223.789740
829.358505, 234.432620
810.402752, 244.732478
791.086120, 255.314287
771.942361, 265.824281
916.294998, 211.492058
896.951792, 221.998244
877.601981, 232.564748
858.465365, 242.996672
839.307740, 253.476553
820.103586, 263.912092
800.798395, 274.504657
781.849913, 284.810750
926.215521, 230.742677
906.685636, 241.286281
887.534798, 251.568743
868.259301, 262.106208
848.991420, 272.672726
829.906481, 282.998348
810.710003, 293.458864
791.667570, 303.777219
935.749897, 249.946591
916.445399, 260.378996
897.250080, 270.780494
878.007338, 281.247224
858.800905, 291.683608
839.731704, 301.993413
820.471182, 312.457823
801.545983, 322.792725
945.530282, 269.151343
926.232574, 279.473736
906.811215, 290.027782
887.672774, 300.297230
868.530341, 310.613807
849.455192, 321.050168
830.481623, 331.281522
811.522741, 341.581437
955.019154, 288.292456
935.967637, 298.544608
916.573605, 308.960658
897.451121, 319.326740
878.269814, 329.605830
859.272581, 339.823189
840.269656, 350.248232
821.154313, 360.444539
964.794017, 307.267052
945.575644, 317.548311
926.277359, 327.940383
907.008982, 338.263010
888.215802, 348.525796
868.756007, 358.819915
849.833206, 369.088595
830.709855, 379.373047
974.373229, 326.266300
955.108722, 336.609505
935.919890, 346.812186
916.758176, 357.163788
897.460822, 367.512258
878.563970, 377.570787
859.571098, 387.663506
840.464456, 397.960099
984.008091, 345.128776
964.649936, 355.453373
945.703776, 365.588355
926.344065, 375.901070
907.390313, 386.099994
888.410913, 396.288427
869.332496, 406.420848
850.514065, 416.563325
