495.981769, 671.085613
512.775790, 659.726244
529.937291, 648.236914
546.877168, 636.625963
563.911904, 625.086617
581.011058, 613.483239
598.022073, 601.867861
615.241540, 590.164846
484.121396, 654.530940
501.058330, 642.983132
518.050090, 631.508955
535.076971, 619.967527
552.176022, 608.234176
569.167086, 596.625517
586.251183, 585.022643
603.430651, 573.319007
472.251364, 637.787212
489.364423, 626.197915
506.352751, 614.657129
523.351254, 603.054613
540.382295, 591.465312
557.479872, 579.724158
574.522237, 568.128322
591.574329, 556.414801
460.364741, 620.955571
477.317968, 609.390882
494.494421, 597.750326
511.460842, 586.089007
528.598455, 574.480331
545.614424, 562.860160
562.682086, 551.124746
579.903421, 539.337278
448.449056, 604.160025
465.546998, 592.510456
482.537497, 580.805864
499.529058, 569.211601
516.625294, 557.492242
533.737367, 545.866983
550.851321, 534.055729
568.031188, 522.219147
436.557265, 587.229218
453.601129, 575.612588
470.568520, 563.863954
487.644180, 552.176354
504.636244, 540.410302
521.829537, 528.808818
538.986130, 516.964163
556.137642, 505.088510
424.358625, 570.307335
441.497133, 558.551756
458.573651, 546.740137
475.558727, 535.180929
492.796072, 523.359986
509.852883, 511.586828
527.038821, 499.757021
544.277085, 487.832567
412.374293, 553.282538
429.521198, 541.545707
446.450769, 529.754871
463.578768, 517.935217
480.618553, 506.252220
497.938745, 494.404565
515.109250, 482.528394
532.304360, 470.724616
400.232510, 536.272836
417.262029, 524.479706
434.445035, 512.633989
451.553208, 500.820447
468.685333, 488.940785
485.803107, 477.187293
503.145111, 465.300964
520.280703, 453.314908
