624.956723, 107.297157
622.067097, 129.596826
619.097820, 151.734808
616.583183, 174.020629
613.698944, 196.000380
610.937291, 217.905064
608.270491, 239.710329
605.659900, 261.471547
646.515293, 110.239374
643.309864, 132.456716
640.622164, 154.625003
637.800958, 176.839385
635.010276, 198.710079
632.197302, 220.672835
629.509503, 242.431610
626.838897, 264.336003
667.701872, 113.072115
664.788047, 135.288581
662.015773, 157.427613
659.057206, 179.601766
656.150314, 201.519710
653.451007, 223.473695
650.787554, 245.341546
647.777881, 266.943042
689.260719, 115.898715
686.274018, 138.150598
683.445178, 160.297072
680.405486, 182.376085
677.631673, 204.387701
674.796691, 226.342813
671.730456, 248.112548
668.923199, 269.657969
710.801540, 118.785261
707.569165, 140.972883
704.811804, 163.140002
701.734078, 185.221412
698.884585, 207.200978
695.930184, 229.099071
692.999819, 250.763065
690.321382, 272.493251
732.207077, 121.527814
728.994494, 143.684877
726.226256, 165.962782
723.205581, 187.986247
720.415584, 209.959680
717.133070, 231.802324
714.332639, 253.606162
711.204031, 275.260818
753.717222, 124.372679
750.660661, 146.566011
747.534842, 168.810624
744.558283, 190.810274
741.383723, 212.747894
738.517811, 234.627889
735.600916, 256.420177
732.475386, 278.132093
775.267910, 127.194169
772.000756, 149.386155
768.928058, 171.534183
765.764415, 193.555625
762.760471, 215.537684
759.825215, 237.417625
756.813544, 259.210350
753.704387, 280.789418
796.631694, 129.992267
793.453081, 152.197110
790.225214, 174.300229
787.350393, 196.347481
784.098868, 218.365111
781.167473, 240.214636
777.800831, 261.876897
774.775614, 283.550596
