948.777537, 243.552543
927.779386, 249.833026
906.712111, 256.078561
885.796357, 262.356289
865.023744, 268.736759
844.163041, 275.006302
823.397288, 281.244743
802.708108, 287.517123
953.985964, 264.479149
933.148836, 270.717803
912.216719, 276.975568
891.411251, 283.207253
870.564749, 289.459869
849.887088, 295.751394
829.127914, 301.969075
808.436396, 308.162318
959.434345, 285.207111
938.545029, 291.494743
917.823666, 297.704623
897.077685, 303.867706
876.155993, 310.122546
855.450023, 316.302525
835.000317, 322.514478
814.137947, 328.768107
965.107477, 305.977455
944.075486, 312.165534
923.221027, 318.390161
902.683136, 324.599704
881.841241, 330.718451
861.040331, 336.994787
840.401614, 343.199876
819.938513, 349.263482
970.509784, 326.682429
949.702598, 332.745148
928.982039, 338.978153
908.029038, 345.169971
887.384484, 351.309800
866.781211, 357.488882
846.042859, 363.706731
825.533202, 369.723139
975.848038, 347.326568
955.108296, 353.433574
934.343782, 359.644353
913.721941, 365.729831
893.007290, 371.856021
872.114381, 378.024308
851.738339, 384.068890
831.114315, 390.185276
981.373970, 367.901806
960.676100, 373.931892
939.868683, 380.103874
919.035929, 386.248289
898.491265, 392.275120
877.901775, 398.364528
857.313596, 404.539287
836.973586, 410.528956
986.771416, 388.374550
965.992902, 394.402824
945.265911, 400.516343
924.819783, 406.610689
904.099895, 412.640698
883.504333, 418.791617
863.014709, 424.826272
842.403192, 430.904362
992.199283, 408.745151
971.452195, 414.736932
950.954862, 420.794766
930.004427, 426.967061
909.609513, 433.011987
889.038404, 439.013037
868.493060, 445.062019
847.956426, 451.109475
