885.378567, 660.516936
877.551598, 641.498027
869.983462, 622.594343
862.413083, 603.496955
854.416808, 584.610530
846.654628, 565.350392
838.754722, 546.214847
830.864379, 526.987510
866.105161, 668.125515
858.328089, 649.390946
850.635417, 630.340946
842.807192, 611.449127
835.281748, 592.241310
827.303659, 573.340095
819.497668, 554.116665
811.611134, 534.903951
846.891760, 675.888209
839.074525, 657.107679
831.472613, 638.223502
823.670117, 619.232474
815.683963, 600.281849
808.134202, 581.194210
800.114540, 562.116105
792.368855, 542.952563
827.628442, 683.649451
819.954796, 664.884690
812.157223, 645.972813
804.469300, 627.151698
796.573989, 608.003946
788.693697, 589.138972
780.735857, 569.926442
772.868361, 550.917772
808.463979, 691.507348
800.625334, 672.720131
792.964023, 653.709077
784.984985, 635.053551
777.282850, 616.026581
769.372223, 597.060513
761.515487, 577.891348
753.483159, 558.846182
789.332042, 699.270463
781.521155, 680.445593
773.761775, 661.579120
765.933933, 642.853820
757.982571, 623.795787
750.192933, 604.820876
742.174140, 585.764356
734.326526, 566.783084
770.165050, 707.165263
762.446986, 688.182992
754.482484, 669.469464
746.683352, 650.495361
738.724073, 631.644008
730.899234, 612.771843
722.980459, 593.657262
714.986799, 574.707368
751.065630, 714.751355
743.292865, 696.111063
735.381795, 677.280840
727.580065, 658.410320
719.502015, 639.530651
711.761814, 620.634352
703.823715, 601.609029
695.784519, 582.636607
732.123653, 722.579797
724.233605, 703.718020
716.310880, 685.135215
708.482677, 666.152301
700.584759, 647.403631
692.547952, 628.418435
684.581398, 609.563334
676.578457, 590.486788
