940.394528, 600.948070
927.994045, 584.423644
915.605349, 568.008944
903.151464, 551.580907
890.549222, 535.114956
877.926994, 518.393225
865.273035, 501.911444
852.613528, 485.304694
923.629461, 613.254017
911.166196, 597.017370
898.829509, 580.665080
886.239245, 564.078993
873.812084, 547.738379
861.097936, 531.124293
848.622408, 514.760626
835.910087, 498.073495
906.885875, 625.896445
894.561868, 609.495869
881.973127, 593.086529
869.506631, 576.654682
856.931568, 560.264511
844.378102, 543.833094
831.772411, 527.274690
819.121508, 510.870056
890.102266, 638.131392
877.778437, 621.936982
865.294389, 605.633095
852.609727, 589.307101
840.137341, 572.946939
827.514362, 556.495385
814.942996, 540.009832
802.425319, 523.570285
873.604267, 650.774449
860.916433, 634.331267
848.562589, 618.087847
836.065026, 601.856178
823.411914, 585.345351
810.852414, 569.115211
798.301646, 552.743345
785.654750, 536.126290
856.823550, 663.096570
844.415449, 646.876025
831.946312, 630.720872
819.250948, 614.251834
806.783583, 597.974379
794.250607, 581.616333
781.634714, 565.245310
768.956546, 548.880748
840.156027, 675.486196
827.791774, 659.232362
815.198968, 643.064754
802.750365, 626.876248
790.104802, 610.577484
777.511912, 594.213931
764.844487, 577.873681
752.369594, 561.506186
823.730750, 687.912784
811.205733, 671.754342
798.556419, 655.392324
786.114523, 639.199070
773.493553, 622.889999
760.983844, 606.810867
748.247625, 590.268682
735.640475, 574.105189
807.113113, 700.104719
794.650404, 684.045661
782.099614, 667.945509
769.648056, 651.808292
756.819919, 635.521321
744.308921, 619.146238
731.746317, 602.949158
719.192829, 586.685048
