709.393919, 102.375471
700.866283, 123.068938
692.362055, 143.835574
683.982045, 164.428625
675.534360, 185.063829
667.371177, 205.554060
659.177330, 226.037251
650.973478, 246.415111
729.253549, 110.740744
720.635866, 131.564243
712.243157, 152.188479
703.671838, 172.767228
695.454981, 193.375470
687.284088, 213.935531
678.883400, 234.350929
670.731018, 254.615113
749.187811, 119.255251
740.556857, 139.969502
732.121906, 160.629239
723.636653, 181.243843
715.364761, 201.756658
706.908307, 222.164784
698.611085, 242.555840
690.295230, 262.775011
768.968734, 127.569689
760.576063, 148.424280
751.876136, 168.869861
743.431316, 189.547699
735.069337, 210.016375
726.660230, 230.466413
718.429350, 250.762765
709.953231, 271.070244
788.948452, 136.192144
780.371260, 156.684849
771.814019, 177.493878
763.363226, 197.839373
754.781079, 218.306144
746.412493, 238.659361
737.924039, 259.064610
729.635743, 279.357484
808.817412, 144.512329
800.311796, 165.254102
791.676279, 185.759112
783.199282, 206.324569
774.641148, 226.621631
766.216199, 247.015050
757.696652, 267.374841
749.312813, 287.475224
828.849697, 152.951389
820.237723, 173.609239
811.550221, 194.199560
802.973048, 214.607867
794.446545, 234.977497
785.854062, 255.365741
777.408191, 275.531361
768.993469, 295.703938
848.664519, 161.249020
840.016700, 181.921297
831.500851, 202.495711
822.659920, 222.870569
814.106658, 243.258546
805.584981, 263.606960
797.121132, 283.751086
788.571198, 304.011243
868.464299, 169.683055
859.830596, 190.295870
851.190225, 210.757483
842.454857, 231.199653
833.874925, 251.501939
825.401702, 271.730317
816.679133, 292.056008
808.249710, 312.147144
