948.597777, 589.043748
935.345028, 573.060452
922.157119, 557.215690
908.795556, 541.379850
895.474751, 525.476075
882.284897, 509.517249
868.756057, 493.555801
855.416392, 477.643546
932.284980, 602.063668
919.049333, 586.431096
906.021546, 570.618042
892.753184, 554.824648
879.312712, 538.775785
865.998808, 522.982697
852.522502, 507.122894
839.113015, 490.967652
915.999391, 615.398052
902.961953, 599.604976
889.772042, 583.914554
876.421851, 567.883242
863.098573, 552.201328
849.656007, 536.320894
836.265172, 520.296870
822.938327, 504.418237
900.001815, 628.587909
886.800866, 612.934668
873.468133, 596.999780
860.212359, 581.275402
846.823015, 565.575858
833.672373, 549.864165
820.232715, 533.808487
806.791478, 517.884053
883.853933, 641.838656
870.475262, 626.128718
857.241784, 610.344069
844.103243, 594.748280
830.930211, 578.929339
817.422968, 562.984144
804.079969, 547.200172
790.446746, 531.394472
867.692882, 654.944211
854.315871, 639.315559
841.176381, 623.660514
828.025368, 607.919278
814.593462, 592.216548
801.249752, 576.314683
787.969796, 560.667694
774.627588, 544.847860
851.666891, 668.129486
838.339479, 652.509284
825.147442, 636.869694
811.838622, 621.139540
798.423103, 605.487579
785.178916, 589.763963
771.874146, 573.908945
758.456405, 557.992418
835.660527, 681.145588
822.435514, 665.575341
809.096258, 649.880663
795.771891, 634.286776
782.483934, 618.686458
769.128533, 603.021888
755.858549, 587.214152
742.328552, 571.389010
819.617795, 694.297678
806.379945, 678.717173
793.107200, 663.025113
779.831437, 647.417083
766.566636, 631.797039
753.183631, 616.020296
739.645449, 600.465484
726.349604, 584.767378
