379.885762, 499.000160
400.745006, 500.896142
421.688368, 502.629501
442.817291, 504.301522
463.720994, 506.054363
484.624633, 507.844652
505.562723, 509.481261
526.471226, 511.112528
381.262074, 478.274541
402.430154, 480.088636
423.164135, 481.961757
444.418402, 483.788169
465.171921, 485.316935
486.376987, 487.025528
506.998842, 488.847704
528.092955, 490.590945
382.486998, 457.517114
403.424249, 459.218404
424.582404, 461.023276
445.575803, 462.960667
466.588024, 464.740986
487.487018, 466.305190
508.548239, 468.002163
529.663289, 469.840918
383.623069, 436.636996
404.748001, 438.306645
426.012566, 440.123775
446.938539, 442.003238
467.961033, 443.783264
489.110340, 445.392442
510.181450, 447.111532
531.223722, 449.005817
384.917107, 415.648078
406.236568, 417.299676
427.434492, 419.052182
448.475744, 420.965059
469.442697, 422.826298
490.500077, 424.467992
511.627233, 426.111514
532.647024, 428.001895
386.347956, 394.457120
407.455489, 396.162756
428.585951, 398.023118
449.650131, 399.957623
470.809968, 401.732740
492.143850, 403.353521
513.218400, 405.136297
534.403569, 407.001992
387.572322, 373.128980
408.737366, 375.088660
429.956614, 376.959783
451.069206, 378.723492
472.406641, 380.384995
493.585881, 382.165464
514.533159, 384.005784
535.799569, 385.857154
388.648931, 352.006603
410.111762, 353.931907
431.397241, 355.662429
452.530867, 357.363957
473.830784, 359.156788
494.985616, 361.011577
516.114025, 362.853206
537.433056, 364.600631
390.057207, 330.754070
411.347681, 332.451073
432.596421, 334.147801
454.009805, 336.054345
475.341914, 337.995441
496.526409, 339.769157
517.717429, 341.513886
539.024388, 343.237442
